module,type,entity_id,file,line
DS,input_boolean,input_boolean.ds_w4_sim_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,78
DS,input_boolean,input_boolean.ds_w4_sim_rain,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,429
DS,input_boolean,input_boolean.ds_w4_sim_rain,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,81
DS,input_boolean,input_boolean.ds_w4_sim_sun_effective,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,433
DS,input_boolean,input_boolean.ds_w4_sim_sun_effective,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,84
DS,input_boolean,input_boolean.ds_w4_sleep_mode,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,398
DS,input_boolean,input_boolean.ds_w4_slew_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,401
DS,input_boolean,input_boolean.ds_w4_tests_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,72
DS,input_boolean,input_boolean.ds_w4_tests_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,75
DS,input_boolean,input_boolean.ds_w4_weather_protect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,419
DS,input_boolean,input_boolean.ds_w5_cover_inverted,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,404
DS,input_boolean,input_boolean.ds_w5_forecast_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,422
DS,input_boolean,input_boolean.ds_w5_golden_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,108
DS,input_boolean,input_boolean.ds_w5_golden_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,111
DS,input_boolean,input_boolean.ds_w5_health_alert_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_logic.yaml,1480
DS,input_boolean,input_boolean.ds_w5_interlock_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,408
DS,input_boolean,input_boolean.ds_w5_interlock_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,412
DS,input_boolean,input_boolean.ds_w5_privacy_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,416
DS,input_boolean,input_boolean.ds_w5_sdhb_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,9
DS,input_boolean,input_boolean.ds_w5_sdhb_export_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,13
DS,input_boolean,input_boolean.ds_w5_sdhb_quiet_respect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,17
DS,input_boolean,input_boolean.ds_w5_sim_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,425
DS,input_boolean,input_boolean.ds_w5_sim_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,99
DS,input_boolean,input_boolean.ds_w5_sim_rain,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,429
DS,input_boolean,input_boolean.ds_w5_sim_rain,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,102
DS,input_boolean,input_boolean.ds_w5_sim_sun_effective,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,433
DS,input_boolean,input_boolean.ds_w5_sim_sun_effective,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,105
DS,input_boolean,input_boolean.ds_w5_sleep_mode,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,398
DS,input_boolean,input_boolean.ds_w5_slew_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,401
DS,input_boolean,input_boolean.ds_w5_tests_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,93
DS,input_boolean,input_boolean.ds_w5_tests_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,96
DS,input_boolean,input_boolean.ds_w5_weather_protect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,419
DS,input_boolean,input_boolean.ds_w6_cover_inverted,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,404
DS,input_boolean,input_boolean.ds_w6_forecast_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,422
DS,input_boolean,input_boolean.ds_w6_golden_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,129
DS,input_boolean,input_boolean.ds_w6_golden_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,132
DS,input_boolean,input_boolean.ds_w6_health_alert_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_logic.yaml,1480
DS,input_boolean,input_boolean.ds_w6_interlock_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,408
DS,input_boolean,input_boolean.ds_w6_interlock_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,412
DS,input_boolean,input_boolean.ds_w6_privacy_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,416
DS,input_boolean,input_boolean.ds_w6_sdhb_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,9
DS,input_boolean,input_boolean.ds_w6_sdhb_export_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,13
DS,input_boolean,input_boolean.ds_w6_sdhb_quiet_respect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,17
DS,input_boolean,input_boolean.ds_w6_sim_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,425
DS,input_boolean,input_boolean.ds_w6_sim_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,120
DS,input_boolean,input_boolean.ds_w6_sim_rain,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,429
DS,input_boolean,input_boolean.ds_w6_sim_rain,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,123
DS,input_boolean,input_boolean.ds_w6_sim_sun_effective,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,433
DS,input_boolean,input_boolean.ds_w6_sim_sun_effective,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,126
DS,input_boolean,input_boolean.ds_w6_sleep_mode,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,398
DS,input_boolean,input_boolean.ds_w6_slew_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,401
DS,input_boolean,input_boolean.ds_w6_tests_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,114
DS,input_boolean,input_boolean.ds_w6_tests_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,117
DS,input_boolean,input_boolean.ds_w6_weather_protect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,419
DS,input_boolean,input_boolean.ds_w7_cover_inverted,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,404
DS,input_boolean,input_boolean.ds_w7_forecast_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,422
DS,input_boolean,input_boolean.ds_w7_golden_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,150
DS,input_boolean,input_boolean.ds_w7_golden_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,153
DS,input_boolean,input_boolean.ds_w7_health_alert_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_logic.yaml,1480
DS,input_boolean,input_boolean.ds_w7_interlock_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,408
DS,input_boolean,input_boolean.ds_w7_interlock_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,412
DS,input_boolean,input_boolean.ds_w7_privacy_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,416
DS,input_boolean,input_boolean.ds_w7_sdhb_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,9
DS,input_boolean,input_boolean.ds_w7_sdhb_export_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,13
DS,input_boolean,input_boolean.ds_w7_sdhb_quiet_respect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,17
DS,input_boolean,input_boolean.ds_w7_sim_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,425
DS,input_boolean,input_boolean.ds_w7_sim_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,141
DS,input_boolean,input_boolean.ds_w7_sim_rain,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,429
DS,input_boolean,input_boolean.ds_w7_sim_rain,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,144
DS,input_boolean,input_boolean.ds_w7_sim_sun_effective,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,433
DS,input_boolean,input_boolean.ds_w7_sim_sun_effective,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,147
DS,input_boolean,input_boolean.ds_w7_sleep_mode,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,398
DS,input_boolean,input_boolean.ds_w7_slew_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,401
DS,input_boolean,input_boolean.ds_w7_tests_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,135
DS,input_boolean,input_boolean.ds_w7_tests_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,138
DS,input_boolean,input_boolean.ds_w7_weather_protect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,419
DS,input_boolean,input_boolean.ds_w8_cover_inverted,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,404
DS,input_boolean,input_boolean.ds_w8_forecast_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,422
DS,input_boolean,input_boolean.ds_w8_golden_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,171
DS,input_boolean,input_boolean.ds_w8_golden_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,174
DS,input_boolean,input_boolean.ds_w8_health_alert_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_logic.yaml,1480
DS,input_boolean,input_boolean.ds_w8_interlock_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,408
DS,input_boolean,input_boolean.ds_w8_interlock_notify_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,412
DS,input_boolean,input_boolean.ds_w8_privacy_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,416
DS,input_boolean,input_boolean.ds_w8_sdhb_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,9
DS,input_boolean,input_boolean.ds_w8_sdhb_export_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,13
DS,input_boolean,input_boolean.ds_w8_sdhb_quiet_respect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,17
DS,input_boolean,input_boolean.ds_w8_sim_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,425
DS,input_boolean,input_boolean.ds_w8_sim_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,162
DS,input_boolean,input_boolean.ds_w8_sim_rain,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,429
DS,input_boolean,input_boolean.ds_w8_sim_rain,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,165
DS,input_boolean,input_boolean.ds_w8_sim_sun_effective,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,433
DS,input_boolean,input_boolean.ds_w8_sim_sun_effective,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,168
DS,input_boolean,input_boolean.ds_w8_sleep_mode,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,398
DS,input_boolean,input_boolean.ds_w8_slew_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,401
DS,input_boolean,input_boolean.ds_w8_tests_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,156
DS,input_boolean,input_boolean.ds_w8_tests_notify_enabled,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,159
DS,input_boolean,input_boolean.ds_w8_weather_protect_enabled,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,419
DS,input_datetime,input_datetime.ds_w1_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,872
DS,input_datetime,input_datetime.ds_w1_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w1_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w1_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w1_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,373
DS,input_datetime,input_datetime.ds_w1_override_until,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,381
DS,input_datetime,input_datetime.ds_w1_privacy_from,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,385
DS,input_datetime,input_datetime.ds_w1_privacy_until,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,389
DS,input_datetime,input_datetime.ds_w1_tests_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,867
DS,input_datetime,input_datetime.ds_w1_wind_cap_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,393
DS,input_datetime,input_datetime.ds_w2_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,881
DS,input_datetime,input_datetime.ds_w2_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w2_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w2_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w2_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,373
DS,input_datetime,input_datetime.ds_w2_override_until,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,381
DS,input_datetime,input_datetime.ds_w2_privacy_from,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,385
DS,input_datetime,input_datetime.ds_w2_privacy_until,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,389
DS,input_datetime,input_datetime.ds_w2_tests_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,876
DS,input_datetime,input_datetime.ds_w2_wind_cap_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,393
DS,input_datetime,input_datetime.ds_w3_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,890
DS,input_datetime,input_datetime.ds_w3_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w3_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w3_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w3_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,373
DS,input_datetime,input_datetime.ds_w3_override_until,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,381
DS,input_datetime,input_datetime.ds_w3_privacy_from,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,385
DS,input_datetime,input_datetime.ds_w3_privacy_until,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,389
DS,input_datetime,input_datetime.ds_w3_tests_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,885
DS,input_datetime,input_datetime.ds_w3_wind_cap_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,393
DS,input_datetime,input_datetime.ds_w4_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,899
DS,input_datetime,input_datetime.ds_w4_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w4_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w4_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w4_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,373
DS,input_datetime,input_datetime.ds_w4_override_until,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,381
DS,input_datetime,input_datetime.ds_w4_privacy_from,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,385
DS,input_datetime,input_datetime.ds_w4_privacy_until,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,389
DS,input_datetime,input_datetime.ds_w4_tests_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,894
DS,input_datetime,input_datetime.ds_w4_wind_cap_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,393
DS,input_datetime,input_datetime.ds_w5_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,908
DS,input_datetime,input_datetime.ds_w5_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w5_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w5_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w5_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,373
DS,input_datetime,input_datetime.ds_w5_override_until,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,381
DS,input_datetime,input_datetime.ds_w5_privacy_from,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,385
DS,input_datetime,input_datetime.ds_w5_privacy_until,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,389
DS,input_datetime,input_datetime.ds_w5_tests_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,903
DS,input_datetime,input_datetime.ds_w5_wind_cap_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,393
DS,input_datetime,input_datetime.ds_w6_golden_last_notify,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,917
DS,input_datetime,input_datetime.ds_w6_health_last_alert,DS_v4_2/yaml_zone_obligatorios/ds_w6_logic.yaml,1465
DS,input_datetime,input_datetime.ds_w6_hold_until,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,377
DS,input_datetime,input_datetime.ds_w6_last_move_ts,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,373
